DataType=double
version=3
OpenSimVersion=4.2
endheader
time,torso_q1,torso_q2,torso_q3,torso_q4,torso_ax,torso_ay,torso_az,torso_gx,torso_gy,torso_gz,torso_mx,torso_my,torso_mz,torso_barometer,torso_linAcc_x,torso_linAcc_y,torso_linAcc_z,torso_altitude,humerus_r_q1,humerus_r_q2,humerus_r_q3,humerus_r_q4,humerus_r_ax,humerus_r_ay,humerus_r_az,humerus_r_gx,humerus_r_gy,humerus_r_gz,humerus_r_mx,humerus_r_my,humerus_r_mz,humerus_r_barometer,humerus_r_linAcc_x,humerus_r_linAcc_y,humerus_r_linAcc_z,humerus_r_altitude,radius_r_q1,radius_r_q2,radius_r_q3,radius_r_q4,radius_r_ax,radius_r_ay,radius_r_az,radius_r_gx,radius_r_gy,radius_r_gz,radius_r_mx,radius_r_my,radius_r_mz,radius_r_barometer,radius_r_linAcc_x,radius_r_linAcc_y,radius_r_linAcc_z,radius_r_altitude,hand_r_q1,hand_r_q2,hand_r_q3,hand_r_q4,hand_r_ax,hand_r_ay,hand_r_az,hand_r_gx,hand_r_gy,hand_r_gz,hand_r_mx,hand_r_my,hand_r_mz,hand_r_barometer,hand_r_linAcc_x,hand_r_linAcc_y,hand_r_linAcc_z,hand_r_altitude,humerus_l_q1,humerus_l_q2,humerus_l_q3,humerus_l_q4,humerus_l_ax,humerus_l_ay,humerus_l_az,humerus_l_gx,humerus_l_gy,humerus_l_gz,humerus_l_mx,humerus_l_my,humerus_l_mz,humerus_l_barometer,humerus_l_linAcc_x,humerus_l_linAcc_y,humerus_l_linAcc_z,humerus_l_altitude,radius_l_q1,radius_l_q2,radius_l_q3,radius_l_q4,radius_l_ax,radius_l_ay,radius_l_az,radius_l_gx,radius_l_gy,radius_l_gz,radius_l_mx,radius_l_my,radius_l_mz,radius_l_barometer,radius_l_linAcc_x,radius_l_linAcc_y,radius_l_linAcc_z,radius_l_altitude,hand_l_q1,hand_l_q2,hand_l_q3,hand_l_q4,hand_l_ax,hand_l_ay,hand_l_az,hand_l_gx,hand_l_gy,hand_l_gz,hand_l_mx,hand_l_my,hand_l_mz,hand_l_barometer,hand_l_linAcc_x,hand_l_linAcc_y,hand_l_linAcc_z,hand_l_altitude
-0.5654938220977783,0.3758337723452244,-0.5893696215669941,-0.2133792867194115,0.6825406249725003,-0.998708188533783,0.162496417760849,0.2320087105035782,-0.2985042035579681,-0.783345103263855,0.5863608121871948,29.38425254821777,0.5867689847946167,-21.52523803710938,1006.550842285156,-0.03703469038009644,0.0112781822681427,0.02187813818454742,57.82553100585938,-0.4710171097243759,0.4466123758860817,0.5128493141342105,0.5618414803522028,0.02249446325004101,0.9584168791770935,0.09358903765678406,0.1693598330020905,-0.634116530418396,-0.7200517058372498,-6.238332748413086,-33.00075912475586,11.11442184448242,1006.437194824219,0.003828523680567741,-0.03522497415542603,0.0221686065196991,58.80928421020508,-0.518084399536102,0.107835395166372,0.123909038077304,0.8394085017376142,0.05909515917301178,0.31244957447052,0.9500136375427246,2.560675621032715,0.9596430063247681,-1.276072382926941,-7.053739547729492,-22.70393943786621,-23.68574142456055,1006.433349609375,0.006627470254898071,-0.006228327751159668,0.01054036617279053,58.84480667114258,-0.5772524056294005,0.04591534825173157,0.03025395387576757,0.8147123045989151,0.05709713324904442,0.0881793200969696,0.9854429960250854,2.516263723373413,1.198449850082397,-1.359497547149658,-9.485032081604004,-16.7601203918457,-28.85088729858398,1006.792175292969,0.01734438166022301,-0.01378171145915985,-0.001785874366760254,55.73778915405273,0.764591130745664,0.6403817953020782,0.05902401057344074,-0.0427519029585879,0.03597774356603622,-0.9676675796508789,0.1919462531805038,-6.055835723876953,-1.228487849235535,-1.776378273963928,-2.018657684326172,32.86892318725586,9.797746658325195,1006.303405761719,0.0005940869450569153,0.01332014799118042,0.02304698526859283,59.96792602539062,0.4036791942845804,0.1207158328981927,-0.1729950527389434,0.8902491266591043,0.08033192902803421,-0.4133443832397461,0.9077928066253662,-0.1366181224584579,-1.432085394859314,0.3586891889572144,-3.047828912734985,25.97568511962891,-22.92820167541504,1006.129516601562,0.005320407450199127,-0.009233415126800537,0.003236353397369385,61.47361373901367,0.9100080262430811,0.06886196589505106,-0.04661865441192761,0.4061651423830729,-0.03060909919440746,-0.1729298084974289,1.002205729484558,1.129173278808594,-2.119170427322388,0.7556780576705933,-0.7952518463134766,19.7611026763916,-28.25740623474121,1006.600341796875,-0.001798549667000771,-0.0102805495262146,0.02273434400558472,57.39923858642578
-0.5157744884490967,0.3757457908840411,-0.5896501685713824,-0.2133475202949026,0.6823566625458294,-0.9937436580657959,0.1567288041114807,0.2271517813205719,-0.918276846408844,1.189236760139465,-0.1464496254920959,29.75005149841309,1.695761561393738,-21.0853214263916,1006.552551269531,-0.03196585178375244,0.005282342433929443,0.01765355467796326,57.81186676025391,-0.4702954802155807,0.4474530278811812,0.5142786017065127,0.5604689723397301,0.003525539766997099,1.02067232131958,0.07310935109853745,0.9076530337333679,-0.6936800479888916,-1.210444688796997,-6.256315231323242,-32.99040985107422,10.24939346313477,1006.437194824219,-0.009794065728783607,0.02669966220855713,0.01131255179643631,58.80928421020508,-0.5184736063799099,0.107802659038812,0.1248689337465737,0.8390300683387728,0.04236819967627525,0.3182524740695953,0.951384961605072,1.634945392608643,0.3622298836708069,-1.643169045448303,-6.327043533325195,-22.70993232727051,-23.67362594604492,1006.431518554688,-0.008875254541635513,-0.001987159252166748,0.01237350702285767,58.85847091674805,-0.5776006406755084,0.04527440496981923,0.03164009537736611,0.8144486678179184,0.0203804038465023,0.09354154765605927,1.008880376815796,2.022881746292114,0.3607349395751953,-1.909012198448181,-9.12505054473877,-16.75948905944824,-29.29035186767578,1006.792175292969,-0.01613757014274597,-0.01093585789203644,0.0289604663848877,55.7514533996582,0.7636288320707046,0.6414452456102777,0.0600618153075522,-0.04256268384704608,0.0477004162967205,-0.9955035448074341,0.1662353426218033,-1.054270625114441,-1.530160069465637,-1.102469921112061,-2.018657684326172,32.86892318725586,9.797746658325195,1006.303405761719,0.01069901138544083,-0.01405960321426392,0.000299498438835144,59.96792602539062,0.4036255058024316,0.1215018535219847,-0.1727004712134371,0.8902237347426265,0.08331537991762161,-0.4078028500080109,0.8978450894355774,-1.617760062217712,-2.160655975341797,0.2974865138530731,-3.411137104034424,25.97459411621094,-22.48480796813965,1006.133544921875,0.006659738719463348,-0.003603994846343994,-0.006534397602081299,61.43809127807617,0.9100028103573945,0.06930531127670155,-0.04577955286181609,0.4061968629990337,-0.01925835758447647,-0.1560027599334717,0.9775417447090149,0.2070847004652023,-2.775413274765015,0.8775322437286377,-0.7952518463134766,19.7611026763916,-28.25740623474121,1006.602172851562,0.007666375488042831,0.006773501634597778,-0.001961886882781982,57.38284301757812
-0.4660508632659912,0.3755469436269936,-0.5899830415231747,-0.2132844702653443,0.6821980933652035,-0.9996728301048279,0.1312255859375,0.1823439747095108,0.1353366672992706,-0.3051434457302094,0.3420906960964203,29.38518905639648,1.328211188316345,-21.08259391784668,1006.552551269531,-0.03776031732559204,-0.02038952708244324,-0.02642546594142914,57.81186676025391,-0.4705759268777762,0.4475883913592342,0.5143245535768217,0.5600831925273049,0.01610428094863892,0.9957159161567688,0.08177238702774048,4.106923580169678,0.1997730135917664,0.01553772389888763,-6.227567672729492,-32.64167404174805,11.54260444641113,1006.435424804688,-0.001153290271759033,0.001701712608337402,0.01511192321777344,58.82567977905273,-0.5187493311799274,0.1079102517739841,0.1253333166823536,0.8387765308423062,0.04136805981397629,0.3275294005870819,0.9495477080345154,-0.2782302498817444,-0.2351832538843155,-0.2359651029109955,-7.049116134643555,-23.06496429443359,-23.68759346008301,1006.429748535156,-0.009452022612094879,0.006405919790267944,0.01081365346908569,58.8748664855957,-0.5780504161278804,0.04563351916806579,0.03229570250776487,0.8140837094195241,0.02165445685386658,0.1227552741765976,1.016747117042542,-0.7523915767669678,0.9591027498245239,-0.5046968460083008,-9.119641304016113,-16.75893020629883,-28.8521842956543,1006.790466308594,-0.01518282294273376,0.01777073740959167,0.02972126007080078,55.7514533996582,0.7639196954033097,0.6410366134765336,0.06077610191805301,-0.04248558100224435,0.03214304149150848,-0.9563499093055725,0.1872917115688324,-0.3750457465648651,-1.711163401603699,-1.286263108253479,-2.01556396484375,33.23357772827148,9.798149108886719,1006.303405761719,-0.006114009767770767,0.02489519119262695,0.02048309147357941,59.96792602539062,0.4040558661882181,0.1223037996273711,-0.1726084711581926,0.8899364883406164,0.08436141908168793,-0.4136153757572174,0.8914874792098999,-2.852045059204102,-1.614228010177612,0.05267593264579773,-3.035473346710205,25.60902404785156,-22.48737335205078,1006.133544921875,0.006426826119422913,-0.008928388357162476,-0.0125662088394165,61.43809127807617,0.9102766262741065,0.07014907146906238,-0.04543896073900901,0.4054761056807391,-0.03299286961555481,-0.1957838535308838,0.9740946292877197,-2.374763488769531,-1.820878267288208,0.08548027276992798,-1.529336452484131,19.75384140014648,-28.69363212585449,1006.602172851562,-0.007243495434522629,-0.03177985548973083,-0.00523674488067627,57.38284301757812
-0.4163277149200439,0.3753969233045988,-0.590190680397646,-0.2130014756312407,0.6821894767028578,-0.9929015636444092,0.1655184179544449,0.2076244205236435,1.560813784599304,0.7708103656768799,0.09782052785158157,30.11397933959961,1.321869492530823,-21.53069305419922,1006.552551269531,-0.03099238872528076,0.01353587210178375,-0.0008970648050308228,57.81186676025391,-0.4706922968647311,0.4476124864417532,0.514064899317393,0.5602045188531003,0.0129424687474966,0.9791088700294495,0.064976766705513,-3.091434955596924,-0.6936800479888916,1.057622671127319,-5.518280029296875,-33.007568359375,10.67318725585938,1006.440124511719,-0.00457456149160862,-0.01486623287200928,-0.002172932028770447,58.78469085693359,-0.5187259047461156,0.1080944806522805,0.1253506254526427,0.8387647105693401,0.0448463000357151,0.3182676434516907,0.9485213160514832,-1.389106392860413,-0.5936311483383179,-0.1135995537042618,-6.316186904907227,-23.0706901550293,-24.10945892333984,1006.429748535156,-0.006267186254262924,-0.003067255020141602,0.009875476360321045,58.8748664855957,-0.5779743195620446,0.04597856634371527,0.03219937685974772,0.8141221391742224,0.03542953357100487,0.1105808317661285,1.005009174346924,0.04935406148433685,-0.4171431660652161,-0.1994108855724335,-8.759657859802246,-16.75829887390137,-29.29164886474609,1006.790466308594,-0.002087030559778214,0.005359560251235962,0.01803416013717651,55.7514533996582,0.7626390397022534,0.6425107608689332,0.06155926710518074,-0.04209600839892425,0.0487830638885498,-1.001238107681274,0.1403013914823532,0.1806837022304535,-0.6251433491706848,-1.163734316825867,-1.650334358215332,33.224853515625,10.23761558532715,1006.303405761719,0.009116556495428085,-0.01936995983123779,-0.02254472672939301,59.96792602539062,0.4039037365409317,0.1230644628737976,-0.1729335797094232,0.8898375619149496,0.07805360853672028,-0.412558913230896,0.8828131556510925,-0.6303321123123169,-0.7642289400100708,-0.4981479346752167,-3.76571798324585,25.6057014465332,-22.04223823547363,1006.133544921875,-0.0009966343641281128,-0.006754070520401001,-0.02064424753189087,61.43809127807617,0.9102288477400029,0.0706748734555792,-0.04499117698118254,0.4055419842603136,-0.02123542502522469,-0.1717665195465088,0.9816263318061829,-1.083839535713196,-0.985660195350647,0.3291885554790497,-0.4298248291015625,19.39304733276367,-28.25455665588379,1006.603881835938,0.004235148429870605,-0.00553189218044281,-0.008142232894897461,57.36644744873047
-0.3989245891571045,0.3753433331484829,-0.5903002326342033,-0.2129397824401816,0.6821434355524655,-0.9944465160369873,0.1708575636148453,0.2067292779684067,1.560813784599304,0.6512599587440491,0.2199556231498718,30.11397933959961,1.321869492530823,-21.53069305419922,1006.554382324219,-0.03251141309738159,0.01875264942646027,-0.001586809754371643,57.79547119140625,-0.4706884656563426,0.4477461587236989,0.5139611474462632,0.5601961125909127,0.01214786991477013,0.9658268690109253,0.06953687965869904,2.138142108917236,-0.8128071427345276,0.8737253546714783,-5.52598762512207,-33.00313186645508,10.30245971679688,1006.440124511719,-0.005612168461084366,-0.02814590930938721,0.002412989735603333,58.78469085693359,-0.5188080470210049,0.1081928626388747,0.1252656313187258,0.838713918109493,0.04693399369716644,0.3085399866104126,0.937390148639679,1.820091366767883,-1.430009603500366,-0.5418789982795715,-6.67491340637207,-23.42871856689453,-24.11736869812012,1006.429748535156,-0.004400372505187988,-0.01275947690010071,-0.001255333423614502,58.8748664855957,-0.5780156315079396,0.04589781072351801,0.03208470494000294,0.8141018931388004,0.02768056839704514,0.0979088768362999,1.004024624824524,-0.7523915767669678,-0.2376328408718109,-0.6268112063407898,-8.759657859802246,-16.75829887390137,-29.29164886474609,1006.790466308594,-0.009832568466663361,-0.007035769522190094,0.01702010631561279,55.7514533996582,0.7630065495386248,0.6420562336381472,0.06182578379214336,-0.04198059868613508,0.03954407200217247,-0.9538246989250183,0.1705787777900696,-0.1898025870323181,-0.3838055729866028,-0.6736190319061279,-1.650334358215332,33.224853515625,10.23761558532715,1006.303405761719,-0.0007586963474750519,0.02783071994781494,0.006634652614593506,59.96792602539062,0.4037123533225481,0.1235218667146699,-0.173365609056626,0.8897769663317424,0.08537746220827103,-0.4105749726295471,0.8843539357185364,-3.160616159439087,-0.3999437093734741,-1.110174417495728,-3.393682241439819,25.23898696899414,-22.48645401000977,1006.133544921875,0.005812548100948334,-0.003703653812408447,-0.01858049631118774,61.43809127807617,0.9102157347874911,0.07103575422373891,-0.04500368931421499,0.4055069736949563,-0.02414997294545174,-0.181985929608345,0.9699828624725342,-2.251818656921387,-1.104977011680603,-0.2800821959972382,-0.4298248291015625,19.39304733276367,-28.25455665588379,1006.603881835938,8.317083120346069e-05,-0.01673080027103424,-0.009177088737487793,57.36644744873047
-0.3641183376312256,0.3752406852041218,-0.5905683215296961,-0.2129976328561162,0.6819497739356102,-0.9887770414352417,0.1509569436311722,0.2131992131471634,-0.2365269511938095,1.667438507080078,-0.2075171619653702,29.39056396484375,0.5941275358200073,-20.62949180603027,1006.552551269531,-0.03134572505950928,-0.01496437191963196,-0.0007421821355819702,57.81186676025391,-0.4699273891769261,0.4486210690528867,0.5146415699807896,0.5595099996880403,0.01239982154220343,1.016880631446838,0.06500457972288132,5.02979040145874,-0.2767353057861328,0.8737253546714783,-5.52598762512207,-33.00313186645508,10.30245971679688,1006.440124511719,-0.005865962244570255,0.02271175384521484,0.0008389875292778015,58.78469085693359,-0.5188667601764992,0.1090731612320419,0.125968803210122,0.8384582227520949,0.04226658493280411,0.3485202193260193,0.9507243037223816,2.930967569351196,-1.489750981330872,-0.7254273295402527,-7.41407585144043,-23.42325973510742,-23.26152229309082,1006.429748535156,-0.009741969406604767,0.02518618106842041,0.01281142234802246,58.8748664855957,-0.5782155108016022,0.04670598296328331,0.03219414000037711,0.8139096458290145,0.04419447481632233,0.1129711791872978,0.9948161840438843,4.489791393280029,-2.990124702453613,-1.054211616516113,-9.12505054473877,-16.75948905944824,-29.29035186767578,1006.790466308594,0.005526717752218246,0.006911583244800568,0.007975161075592041,55.7514533996582,0.7620724538799124,0.6431711685229309,0.06196658369329052,-0.0416721192607109,0.05508096143603325,-1.004231929779053,0.1455471217632294,-6.364573955535889,1.305558919906616,0.000289346557110548,-1.655342102050781,32.86119842529297,9.797826766967773,1006.303405761719,0.01437725126743317,-0.02210462093353271,-0.01550599932670593,59.96792602539062,0.4033417316953853,0.1238184009594414,-0.1738328633969065,0.8898126694198321,0.08544100821018219,-0.4307483434677124,0.8868145942687988,0.6656671166419983,0.5714837908744812,-1.171377062797546,-3.393682241439819,25.23898696899414,-22.48645401000977,1006.135314941406,0.005588948726654053,-0.02288880944252014,-0.01565021276473999,61.4244270324707,0.9099911055816227,0.07197743946462778,-0.04529769431394535,0.4058122162531483,-0.0162784717977047,-0.1976196467876434,0.9592213034629822,-0.1002781987190247,-0.03112518973648548,-1.803259015083313,-1.160089492797852,19.39286041259766,-28.24917411804199,1006.603881835938,0.00766286626458168,-0.03042300045490265,-0.01961791515350342,57.36644744873047
-0.3143990039825439,0.3746324541208534,-0.5914506414729305,-0.2131249606136457,0.6814795772318328,-0.9894006848335266,0.1597284227609634,0.2118639200925827,1.126972913742065,2.683617115020752,-0.3907197415828705,29.75226974487305,0.9579986333847046,-21.08009338378906,1006.554382324219,-0.0268474817276001,0.007570669054985046,0.006414934992790222,57.79547119140625,-0.4702412903705213,0.4486417570201479,0.5138685642070162,0.5599399980429699,0.01352833211421967,0.9717150926589966,0.0715089812874794,-2.845337390899658,-1.229751825332642,1.364118337631226,-6.245552062988281,-32.63132476806641,10.67757606506348,1006.441772460938,-0.005547627806663513,-0.02233231067657471,0.005795694887638092,58.77102661132812,-0.5192917513413429,0.109139418631274,0.1254154550611422,0.8382694244224079,0.04549038410186768,0.3280946314334869,0.9250818490982056,-2.80855917930603,-1.191044330596924,0.1923143267631531,-7.41407585144043,-23.42325973510742,-23.26152229309082,1006.427917480469,-0.007053866982460022,0.005571693181991577,-0.01307898759841919,58.89126205444336,-0.5788077694383871,0.04678531762358085,0.03228295113402622,0.8134804921807883,0.02744771353900433,0.1285266429185867,1.005618333816528,-3.836029052734375,1.437796950340271,-0.3825824558734894,-9.12505054473877,-16.75948905944824,-29.29035186767578,1006.790466308594,-0.01116826944053173,0.02220387756824493,0.01880300045013428,55.7514533996582,0.7630486169448603,0.6420381314133404,0.06166828155621453,-0.04172372274504762,0.05175427719950676,-0.9450437426567078,0.1711997538805008,2.094862937927246,-0.1424677819013596,0.4904045462608337,-2.018440246582031,32.44149780273438,10.67605018615723,1006.301696777344,0.01135561987757683,0.03659343719482422,0.007170215249061584,59.98432159423828,0.4029794675494242,0.1234597708155583,-0.1732220337446315,0.8901456963605039,0.08684360980987549,-0.41403529047966,0.8866949081420898,-0.1366181224584579,0.5107695460319519,-0.9877691268920898,-3.769346237182617,25.60455703735352,-22.48388862609863,1006.135314941406,0.006929486989974976,-0.007521539926528931,-0.01636958122253418,61.4244270324707,0.9098558809616382,0.07138682684113523,-0.04505189505522529,0.4062468751695307,-0.01878400146961212,-0.1752066165208817,0.9815772771835327,0.02266695722937584,0.9234097599983215,-0.6456446647644043,-0.06880712509155273,19.75421333312988,-28.70440101623535,1006.603881835938,0.005115244537591934,-0.009260281920433044,0.002525091171264648,57.36644744873047
-0.2820789813995361,0.374391339760522,-0.5917547900942933,-0.2131977896312827,0.6813252495021123,-0.9952182173728943,0.1576732248067856,0.2171106934547424,1.436859250068665,2.324965953826904,-0.5128548145294189,29.75226974487305,0.9579986333847046,-21.08009338378906,1006.554382324219,-0.03248202800750732,0.005606099963188171,0.01244097948074341,57.79547119140625,-0.4701658331340218,0.4488913341655688,0.513588351014569,0.5600604120687184,0.009735043160617352,0.9982256293296814,0.06286351382732391,0.04631096869707108,-0.2767353057861328,1.241520047187805,-5.890024185180664,-32.63214111328125,10.24070167541504,1006.441772460938,-0.01006708014756441,0.004201531410217285,-0.002977028489112854,58.77102661132812,-0.5192520393610969,0.1092026025862759,0.1251337934553383,0.8383278862970041,0.0425594262778759,0.3153835237026215,0.9287766814231873,-0.4016609191894531,-1.489750981330872,0.8653249144554138,-6.327043533325195,-22.70993232727051,-23.67362594604492,1006.427917480469,-0.01040459051728249,-0.006740212440490723,-0.00949782133102417,58.89126205444336,-0.5786797639329793,0.04688403810522564,0.03165934287228825,0.8135903783811077,0.02904458157718182,0.1036288440227509,0.9885663986206055,0.1726995557546616,-4.06718635559082,0.8996185064315796,-9.119641304016113,-16.75893020629883,-28.8521842956543,1006.790466308594,-0.01046927087008953,-0.001791596412658691,0.001690387725830078,55.7514533996582,0.7630346298862388,0.6420605671842697,0.06165230906948884,-0.04165782576881115,0.05019266530871391,-0.9646863341331482,0.1771716624498367,-3.153692960739136,0.8832178711891174,-0.3672970533370972,-2.018440246582031,32.44149780273438,10.67605018615723,1006.301696777344,0.009737551212310791,0.01695770025253296,0.01319563388824463,59.98432159423828,0.4028293352215481,0.1233606531193115,-0.1731681014160843,0.8902378809053744,0.07894470542669296,-0.4097425937652588,0.8939270973205566,1.344523787498474,0.8750548362731934,-0.926566481590271,-3.402409791946411,25.60678863525391,-22.48563194274902,1006.137023925781,-0.0009113475680351257,-0.003409326076507568,-0.009223043918609619,61.40803146362305,0.9097387714236841,0.07112944407398339,-0.04504690302307596,0.4065547275365047,-0.01094769593328238,-0.1727872937917709,0.9859240651130676,1.252118468284607,0.0881916806101799,-1.376769423484802,-0.06880712509155273,19.75421333312988,-28.70440101623535,1006.603881835938,0.01309675071388483,-0.007300779223442078,0.006798207759857178,57.36644744873047
-0.2646753787994385,0.3741786673596246,-0.591970025269638,-0.2132520011287118,0.6812381361094221,-1.000228524208069,0.1663680821657181,0.2224798798561096,1.064995646476746,2.026089668273926,-1.062462687492371,30.11175918579102,2.059632301330566,-21.53592300415039,1006.554382324219,-0.03735274076461792,0.01442788541316986,0.0183640718460083,57.79547119140625,-0.470037557497622,0.4490391986357326,0.5135241637399789,0.5601084054764792,0.01567312702536583,0.9944033622741699,0.05523297190666199,0.9691774845123291,-0.1576082110404968,1.30281925201416,-5.890024185180664,-32.63214111328125,10.24070167541504,1006.441772460938,-0.004528466612100601,0.0003777742385864258,-0.01047459244728088,58.77102661132812,-0.5191612364942648,0.1094715003340553,0.1250916505468054,0.8383553423816378,0.04782306402921677,0.3300164341926575,0.9395322799682617,0.7092152237892151,-1.728716135025024,0.7429593205451965,-6.327043533325195,-22.70993232727051,-23.67362594604492,1006.429748535156,-0.005662523210048676,0.007697880268096924,0.001354515552520752,58.8748664855957,-0.5786675001439135,0.04747820937784679,0.03143383797851988,0.8135733880489252,0.04764490947127342,0.1095704659819603,0.9928473234176636,1.40615439414978,-3.588492393493652,-0.138353705406189,-9.119641304016113,-16.75893020629883,-28.8521842956543,1006.790466308594,0.00690821185708046,0.003832586109638214,0.006054580211639404,55.7514533996582,0.7626132825806462,0.6425790341464569,0.06160502297586111,-0.04144860976102385,0.04282831773161888,-0.9993923902511597,0.1633000671863556,-3.153692960739136,1.184890031814575,-0.6123546361923218,-2.383667945861816,32.45021820068359,10.2365837097168,1006.301696777344,0.002271942794322968,-0.01752924919128418,0.0006401985883712769,59.98432159423828,0.4027032028411696,0.1232640914386602,-0.1731002612189592,0.8903215114492031,0.07991984486579895,-0.4112288653850555,0.8953447937965393,0.6656671166419983,0.6321979761123657,-0.8653638362884521,-3.402409791946411,25.60678863525391,-22.48563194274902,1006.137023925781,0.0001165717840194702,-0.005095571279525757,-0.007899940013885498,61.40803146362305,0.9096913047571793,0.07095465458372217,-0.04507304803062708,0.4066885631331598,-0.02519727125763893,-0.1610891968011856,0.9971073269844055,0.5144475698471069,0.8637512922286987,-0.5847175717353821,-0.7993664741516113,20.1221752166748,-28.70455741882324,1006.603881835938,-0.0009869635105133057,0.004106894135475159,0.01793617010116577,57.36644744873047
-0.247272253036499,0.3739614556161676,-0.5921328960614921,-0.2133376166765493,0.6811890518982503,-1.002460598945618,0.153154045343399,0.226160079240799,0.6311548352241516,1.428337693214417,-1.001395106315613,30.11175918579102,2.059632301330566,-21.53592300415039,1006.554382324219,-0.03945004940032959,0.001444131135940552,0.02250143885612488,57.79547119140625,-0.4698894359408618,0.4492196342431521,0.513522831377863,0.5600892249055416,0.01953890733420849,0.9973568320274353,0.05953330919146538,1.461372971534729,-0.395862340927124,1.364118337631226,-6.229339599609375,-33.00593566894531,11.54693603515625,1006.441772460938,-0.000999869778752327,0.003316104412078857,-0.005853701382875443,58.77102661132812,-0.5191252267357559,0.109720059830544,0.1250774239513697,0.838347270201926,0.05569107085466385,0.319292277097702,0.9428488612174988,0.9560765624046326,-1.728716135025024,0.2534971237182617,-7.049116134643555,-23.06496429443359,-23.68759346008301,1006.429748535156,0.001768194139003754,-0.003249853849411011,0.004772543907165527,58.8748664855957,-0.5786778702434852,0.04781664164610694,0.0313990730049588,0.8135475336368374,0.03878822177648544,0.107992060482502,0.9817630648612976,0.9744452238082886,-1.314694881439209,-0.3215252757072449,-9.119641304016113,-16.75893020629883,-28.8521842956543,1006.790466308594,-0.002534274011850357,0.001920849084854126,-0.004969418048858643,55.7514533996582,0.7624507057364319,0.6427989896632145,0.06145059129907292,-0.04125778761593568,0.04428181052207947,-1.012589693069458,0.1554719805717468,-0.3132980167865753,2.089906930923462,0.2453469336032867,-2.383667945861816,32.45021820068359,10.2365837097168,1006.301696777344,0.003753785043954849,-0.03063666820526123,-0.006662309169769287,59.98432159423828,0.4026070651658413,0.1231935101998043,-0.1730652964628399,0.890381554887245,0.08230561017990112,-0.4083579182624817,0.902629017829895,0.357095867395401,0.692912220954895,-0.6817559003829956,-3.402409791946411,25.60678863525391,-22.48563194274902,1006.137023925781,0.002551645040512085,-0.002346247434616089,-0.0006744265556335449,61.40803146362305,0.9096402795566063,0.07092406666489202,-0.04516218405918984,0.4067981264790894,-0.02518549934029579,-0.1757819503545761,0.9911481738090515,-0.2232233583927155,0.6847760081291199,-0.8893529176712036,-0.7993664741516113,20.1221752166748,-28.70455741882324,1006.603881835938,-0.0008088536560535431,-0.01056644320487976,0.01198500394821167,57.36644744873047
