DataType=double
version=3
OpenSimVersion=4.2
endheader
time,L.Acceleration_x,L.Acceleration_y,L.Acceleration_z,L.AngularRate_x,L.AngularRate_y,L.AngularRate_z,L.CoP_x,L.CoP_y,L.Pressure_1,L.Pressure_2,L.Pressure_3,L.Pressure_4,L.Pressure_5,L.Pressure_6,L.Pressure_7,L.Pressure_8,L.Pressure_9,L.Pressure_10,L.Pressure_11,L.Pressure_12,L.Pressure_13,L.Pressure_14,L.Pressure_15,L.Pressure_16,L.TotalForce,R.Acceleration_x,R.Acceleration_y,R.Acceleration_z,R.AngularRate_x,R.AngularRate_y,R.AngularRate_z,R.CoP_x,R.CoP_y,R.Pressure_1,R.Pressure_2,R.Pressure_3,R.Pressure_4,R.Pressure_5,R.Pressure_6,R.Pressure_7,R.Pressure_8,R.Pressure_9,R.Pressure_10,R.Pressure_11,R.Pressure_12,R.Pressure_13,R.Pressure_14,R.Pressure_15,R.Pressure_16,R.TotalForce
-4.602888822555542,-1.52,-0.22,0.51,-117.39,-148.05,-205.8,-0.09198199999999999,-0.00356,5,4.75,1.25,1.5,0,0.25,0,0,0,0,0,0,0,0,0,0,118,-0.18,0.01,1.01,2.66,-6.23,4.62,0.07209399999999999,0.00267,0,0,0,0,0,0,0.5,0.75,2.75,1,2.75,2,1.75,11.75,0.5,0.5,219
-4.579888820648193,-1.77,0.51,0.17,-56.63,-17.43,-451.85,0,0,1.75,1.75,0.5,0.5,0,0,0,0,0,0,0.25,0,0,0,0,0,44,-0.18,0.03,1,2.03,-5.18,5.04,0.07209399999999999,0.00178,0,0,0,0,0,0,0.5,0.75,2.75,1.25,3.75,2,1.75,10.75,0.5,0.75,224.00219
-4.556888818740845,-1.77,0.51,0.17,-56.63,-17.43,-451.85,0,0,1.75,1.75,0.5,0.5,0,0,0,0,0,0,0.25,0,0,0,0,0,44,-0.18,0.02,0.99,-0.42,-3.15,4.27,0.069608,-0.0008899999999999999,0,0,0,0,0,0.25,0.5,0.75,1.25,0.75,2.5,1.75,1.5,8.25,0.75,0.75,170.0019
-4.531888723373413,-1.11,1.09,0.6899999999999999,-84.91,109.48,-390.67,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,-0.19,0.01,0.99,1.26,-3.99,5.74,0.067122,-0.00356,0,0,0,0,0,0.5,0.25,0.75,0.5,0.25,2.25,1.25,1.25,7,0.5,0.5,133.000019
-4.500888824462891,-0.72,1.19,0.9,-36.05,119.28,-311.92,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-0.19,0.03,1,2.03,-4.69,6.3,0.069608,-0.005339999999999999,0,0,0,0,0,0.25,0,0.75,0,0,1.75,1,1,6,0.25,0.25,98.0000019
-4.479888916015625,-0.49,0.93,0.85,22.89,115.29,-231.63,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-0.18,0.02,0.99,0.21,-4.62,5.25,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0.25,0.5,2.5,0,0.25,39.000000019
-4.455888748168945,-0.38,0.13,1.05,65.17,87.01000000000001,-184.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.18,0.02,0.99,0.21,-4.62,5.25,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0.25,0.5,2.5,0,0.25,39.0000000019
-4.423888921737671,-0.4,0,1.1,52.78,91.20999999999999,-202.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.17,0.03,0.98,-2.8,-3.15,5.32,0,0,0,0.75,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0.25,19.000000019
-4.389888763427734,-0.2,0.19,1.28,3.01,101.5,-215.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.17,0.02,0.99,-5.32,-2.73,4.2,-0.09198199999999999,-0.01157,1.75,5.75,0,0.25,0,0.5,0,0.25,0,0,0,0,0,0,0,0,76.0000019
-4.365888833999634,-0.2,0.19,1.28,3.01,101.5,-215.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.17,0.02,0.99,-5.32,-2.73,4.2,-0.09198199999999999,-0.01157,1.75,5.75,0,0.25,0,0.5,0,0.25,0,0,0,0,0,0,0,0,76.0000019
-4.335888862609863,0.71,0.79,1.44,-28.28,53.2,-119.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.17,0.03,0.99,-5.67,-2.8,3.15,-0.094468,-0.00801,4,7.25,0,0.75,0,0.5,0,0,0,0,0,0,0.25,0,0,0,113.000019
-4.312888860702515,0.71,0.79,1.44,-28.28,53.2,-119.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.18,0.02,0.99,-4.34,-2.31,3.57,-0.094468,-0.00623,3.75,7,0,1,0,0.25,0.25,0,0,0,0,0,0,0,0,0,110.000019
-4.289888858795166,0.62,0.39,1.05,22.75,-11.48,-51.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.18,0.02,0.99,-4.55,-2.1,3.15,-0.094468,-0.005339999999999999,4.25,7,0,0.75,0,0.25,0.25,0,0,0,0,0,0,0,0,0,113.0000019
-4.264888763427734,0.35,0.26,1.12,27.79,-23.45,-30.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.18,0.02,0.98,-4.48,-2.66,2.73,-0.096954,-0.005339999999999999,4,6.75,0,0.75,0,0,0.25,0,0,0,0,0,0,0,0,0,106.0000019
-4.240888833999634,0.02,0.32,1.19,17.85,-26.81,-8.470000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.18,0.01,0.99,-3.36,-3.36,3.22,-0.096954,-0.00445,7.75,10,0,2,0,0,0.25,0,0,0,0,0,0,0,0,0,181.0000019
-4.217888832092285,0.22,0.83,0.83,-12.46,3.15,38.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.18,0.01,0.99,-3.36,-3.36,3.22,-0.096954,-0.00445,7.75,10,0,2,0,0,0.25,0,0,0,0,0,0,0,0,0,181.00000019
-4.195888757705688,0.22,0.83,0.83,-12.46,3.15,38.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.18,0.02,0.99,-3.64,-2.24,4.27,-0.09944,-0.00445,8,10.25,0.25,1.25,0,0,0,0,0,0,0,0,0,0,0,0,177.00000019
-4.170888900756836,0.91,-0.1,2.02,82.04000000000001,11.13,53.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.18,0.01,0.98,-2.59,-1.82,3.99,-0.09944,-0.00445,8.25,10.5,0.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,187.0000019
-4.139888763427734,-0.08,-0.09,0.86,25.69,-97.09,-9.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.18,0.01,0.99,-2.1,-1.05,3.43,-0.09944,-0.00445,7.75,10,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,173.00019
-4.107888698577881,-0.13,-0,1.03,19.39,-8.68,5.11,-0.054692,0.005339999999999999,4.75,1.5,1,1,0.5,0,0.5,0,0.5,0,0,0,0,1.25,0,0,106,-0.18,0.02,1,-3.22,2.38,1.82,-0.101926,-0.00356,6.75,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.000019
-4.081888914108276,-0.17,0.03,1,8.68,-0.5600000000000001,0.21,-0.069608,-0.0008899999999999999,8.75,8,2,2.25,1,0.25,0.5,0.25,0.75,0,0,0,0.25,1.5,0,0,239,-0.18,0.05,1.01,-7.14,6.16,2.73,-0.101926,-0.00356,5,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0000019
-4.05988883972168,-0.18,0.07000000000000001,0.98,7.07,1.61,1.19,-0.07209399999999999,-0.00267,13.25,12,2.5,4.25,1.25,0.75,0.5,0.5,0.75,0,0,0,0.5,2,0.25,0,359,-0.18,0.18,1.02,-20.3,12.04,14.98,0,0,0.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.000019
-4.036888837814331,-0.17,0.05,0.98,-0.07000000000000001,1.82,0.49,-0.069608,-0.00356,14.25,14.5,3.5,5.5,1.5,1.25,0.5,0.75,0.75,0,0,0,0.25,2.5,0.5,0,428,-0.18,0.18,1.02,-20.3,12.04,14.98,0,0,0.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.00019
-4.015888929367065,-0.18,0.03,1,-4.97,2.45,-0.5600000000000001,-0.069608,-0.00356,15.5,15.5,4.5,6.25,1.5,1.5,0.5,0.75,0.5,0,0,0,0.75,2.5,0.75,0,472,-0.41,0.41,1.01,-127.68,-3.08,134.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008999999999999999
-3.985888719558716,-0.18,0.03,0.99,-0.35,4.13,-0.07000000000000001,-0.069608,-0.00356,15.25,15.75,4.75,6.5,1.5,1.75,0.5,1,1,0.25,0,0,0.75,2.5,0.5,0,489,-0.54,0.71,0.89,-78.61,7.49,190.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.000000000000001e-05
-3.96488881111145,-0.18,0.04,0.99,-0.28,4.41,0.07000000000000001,-0.069608,-0.00356,15,15,4.5,6.25,1.75,1.5,0.5,1,1,0.25,0,0,0.75,2,0.5,0,471,-0.33,0.25,1.05,-3.29,-13.86,241.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.000000000000001e-05
-3.94088888168335,-0.18,0.03,0.98,-3.22,4.69,-0.28,-0.069608,-0.00356,14.5,15,4.5,6.5,1.75,1.25,0.5,1,0.75,0.25,0.25,0,0.5,2.25,0.5,0,466,-0.17,-0.36,0.79,19.18,-17.92,206.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008999999999999999
-3.917888879776001,-0.18,0.03,0.99,-3.43,4.69,-0.42,-0.067122,-0.00445,14.25,14.25,4,6,1.5,2.25,0.5,1,1,0.25,0.25,0,0.75,2.25,0.5,0,459,-0.14,-0.4,0.85,15.05,-19.95,156.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008999999999999999
-3.895888805389404,-0.18,0.03,0.99,-3.43,4.69,-0.42,-0.067122,-0.00445,14.25,14.25,4,6,1.5,2.25,0.5,1,1,0.25,0.25,0,0.75,2.25,0.5,0,459,-0.38,-0.27,0.6899999999999999,-6.44,-10.78,96.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0009
-3.870888710021973,-0.18,0.03,0.99,-0.28,4.13,0,-0.069608,-0.00445,14,14.25,4.25,6.5,1.75,1.5,0.5,1,0.75,0,0.25,0,0.75,2,0.5,0,452,-0.5,0.02,0.43,-21.07,19.74,86.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9e-06
-3.83988881111145,-0.18,0.03,0.99,-1.19,3.85,-0.28,-0.069608,-0.00445,13.75,14.25,3.5,6.25,1.5,1.5,0.5,1,0.75,0,0.25,0,0.5,2,0.5,0,435,-0.15,-1.6,4.96,-24.15,-73.36,77.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008999999999999999
-3.816888809204102,-0.18,0.03,0.98,0.63,3.64,-0.14,-0.069608,-0.00356,14.25,14.25,4.5,6.25,1.5,1.5,0.5,0.75,0.75,0.25,0,0,0.5,2,0.75,0,449,-0.19,0.07000000000000001,1.03,18.2,-12.46,7.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3.790888786315918,-0.18,0.04,0.99,-2.17,4.48,-0.42,-0.069608,-0.00445,14.25,14.5,4.25,6.5,1.5,1.75,0.5,1,0.75,0.25,0.25,0.25,0.5,2,0.25,0,457,-0.19,0.03,1,8.26,-9.24,3.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3.766888856887817,-0.19,0.03,0.99,-2.24,4.69,-0.42,-0.067122,-0.00356,14,14.25,4.25,6.25,1.75,1.75,0.5,1,0.75,0.25,0.25,0,0.5,2.5,0.5,0,456,-0.19,0.03,1,3.64,-7,2.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3.744888782501221,-0.18,0.03,0.99,-2.94,4.76,-0.63,-0.067122,-0.00445,13.75,14,4,6,1.5,2.25,0.5,1,0.75,0,0.25,0,0.5,2.25,0.5,0,445,-0.19,0.03,0.99,-2.17,-5.04,0.5600000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3.72088885307312,-0.18,0.03,0.98,-3.57,4.9,-0.77,-0.067122,-0.00356,13.5,13.75,4,5.75,1.5,1.75,0.75,1,0.75,0.25,0.25,0,0.5,1.75,0.5,0,435,-0.19,0.02,0.98,-4.41,-5.95,-0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3.699888706207275,-0.18,0.03,0.99,-3.57,4.9,-0.77,-0.069608,-0.00356,13.25,13.5,3.75,5.5,1.25,1.5,0.75,0.75,0.75,0,0.25,0,0.25,1.75,0.5,0,413,-0.19,0.02,0.98,-0.21,-9.66,3.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3.664888858795166,-0.19,0.03,1,-0,6.16,-0.7,-0.07209399999999999,-0.00356,11.25,11.5,3,4.75,1,1,0.5,0.5,0.25,0.25,0,0,0.25,2,0.25,0,341,-0.18,0.02,1,-0.28,-13.16,4.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3.641888856887817,-0.19,0.03,1,3.92,6.86,-0.63,-0.077066,-0.00356,8.75,9,2.5,3.5,0.75,0.5,0.25,0.5,0.25,0,0,0,0,1.25,0,0,255,-0.17,0.03,1,-2.8,-9.17,3.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3.618888854980469,-0.21,0.08,1.03,27.65,4.69,0.77,-0.094468,-0.00356,4.75,5,1.25,1.5,0,0,0,0,0,0,0,0,0,0,0,0,115,-0.17,0.03,1,-2.8,-9.17,3.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3.586888790130615,-0.21,0.08,1.03,27.65,4.69,0.77,-0.094468,-0.00356,4.75,5,1.25,1.5,0,0,0,0,0,0,0,0,0,0,0,0,115,-0.18,0.02,0.99,-2.73,-7,2.8,0,0,0.75,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
-3.56588888168335,-0.27,0.29,1.19,12.6,-5.25,-31.36,0,0,1.5,1.5,0.75,0.5,0,0,0,0,0,0,0,0,0,0,0,0,39,-0.18,0.02,0.99,-1.54,-3.5,2.45,-0.101926,-0.00267,6,6.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114
-3.539888858795166,-0.31,0.31,0.7,0.84,-15.82,-36.4,0,0,1,1.25,0.75,0.5,0,0,0,0,0,0,0,0,0,0,0,0,33,-0.18,0.02,0.99,-1.54,-3.5,2.45,-0.101926,-0.00267,6,6.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114
-3.508888721466064,-0.19,0.08,0.54,23.03,3.36,-20.58,0,0,0.5,0.75,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,14,-0.18,0.02,0.99,-2.24,-3.15,2.31,-0.101926,-0.00356,5,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
-3.487888813018799,-0.19,0.04,0.21,22.19,24.85,-7.28,0,0,0.25,0.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,9,-0.18,0.02,0.99,-2.24,-3.15,2.31,-0.101926,-0.00356,5,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
-3.465888738632202,1.67,-2.82,3.2,-194.81,53.97,-20.02,0,0,0.25,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,12,-0.18,0.02,1,-3.64,-3.22,2.17,-0.096954,-0.00445,4.25,5.5,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,89.00009
-3.444888830184937,1.67,-2.82,3.2,-194.81,53.97,-20.02,0,0,0.25,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,12,-0.18,0.02,0.99,-3.78,-1.19,2.17,-0.101926,-0.00178,4,4.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.00009
-3.419888734817505,-0.18,0.02,1.02,-23.31,1.33,-2.1,-0.06215,0.00178,5.5,5.25,2,1.25,0.75,0.25,0.75,0,0.75,0,0,0,0,1.5,0,0,170,-0.18,0.02,0.99,-3.78,-1.19,2.17,-0.101926,-0.00178,4,4.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.00000900000001
-3.397888898849487,-0.19,0.02,0.99,2.45,2.52,1.19,-0.04972,0.00267,7,6,2.5,1.25,0.75,0.25,0.75,0.25,1.5,0.25,0,0,0.25,2,0.5,0,222,-0.19,0.02,0.99,-2.59,-0.98,2.24,0,0,1.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0074
-3.375888824462891,-0.18,0.03,0.98,-0.49,2.94,0.35,-0.04972,0.00178,7.25,6,2.25,1.5,1,0.5,0.75,0.25,1.25,0,0,0,0.25,2.75,0.5,0,229,-0.19,0.02,0.99,-2.59,-0.98,2.24,0,0,1.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.004
-3.354888916015625,-0.18,0.03,0.98,-0.49,2.94,0.35,-0.04972,0.00178,7.25,6,2.25,1.5,1,0.5,0.75,0.25,1.25,0,0,0,0.25,2.75,0.5,0,229,-0.18,0.02,0.99,-0.7,-2.31,2.45,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0004
-3.328888893127441,-0.19,0.02,0.99,0.84,3.57,-0.21,-0.047234,0.00178,6.75,5.75,2.5,1.75,0.75,0.5,0.75,0.25,1.25,0,0,0,0.25,2.75,0.5,0,225,-0.18,0.02,0.99,-0.84,-2.87,2.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0004
-3.305888891220093,-0.18,0.02,0.98,3.15,3.5,0.07000000000000001,-0.047234,0,6.5,5.75,2.5,2,0.75,0.5,0.75,0.5,1,0,0,0,0.5,2.75,0.75,0,230,-0.19,0.03,0.99,-1.4,-3.22,2.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4e-05
-3.280888795852661,-0.19,0.03,0.99,1.47,3.29,-0.07000000000000001,-0.047234,-0,6.75,6,2.5,2,1,0.5,0.5,0.5,1,0,0,0,0.5,2.75,0.75,0,234,-0.19,0.02,0.99,-2.66,-3.85,2.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004
-3.257888793945312,-0.18,0.02,0.99,-4.2,3.99,-1.05,-0.047234,-0,7.25,6.25,3.25,2.5,1,0.75,0.75,0.5,1,0.25,0.25,0,0.5,2.75,0.75,0,264,-0.19,0.02,0.99,-2.66,-3.85,2.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3.234888792037964,-0.18,0.02,0.99,-4.2,3.99,-1.05,-0.047234,-0,7.25,6.25,3.25,2.5,1,0.75,0.75,0.5,1,0.25,0.25,0,0.5,2.75,0.75,0,264,-0.19,0.02,0.99,-1.89,-3.78,2.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3.210888862609863,-0.19,0.02,0.99,-2.59,4.34,-0.77,-0.03729,0,6.5,5.75,3,2.25,1,0.75,0.75,0.5,1.25,0,0.25,0,0.75,4,0.75,0.25,261,-0.18,0.02,0.99,-1.89,-3.78,2.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3.180888891220093,-0.18,0.02,0.99,-1.33,4.27,-0.28,-0.03729,0.0008899999999999999,6.75,5.75,3,2,1.25,1,1,0.5,1.5,0.25,0,0.25,0.75,3.75,0.75,0.25,273,-0.19,0.02,0.99,-1.89,-3.85,2.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3.146888732910156,-0.18,0.03,0.99,-2.17,4.27,-0.49,-0.034804,0,6.5,5.5,2.75,1.75,1.25,0.75,0.75,0.5,1.25,0.5,0.25,0,0.75,3.5,1,0.25,257,-0.18,0.02,0.99,-1.89,-3.92,2.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3.119888782501221,-0.18,0.02,0.99,-2.38,4.55,-0.5600000000000001,-0.03729,0,6.25,5.5,3.25,1.75,1,0.75,0.75,0.5,1.25,0.25,0.25,0,0.75,3.25,0.75,0.25,251,-0.19,0.02,0.98,-2.1,-4.2,2.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3.088888883590698,-0.19,0.03,0.99,-1.89,4.2,-0.49,-0.034804,-0,5.75,5.25,2.5,1.75,1.25,0.75,0.75,0.5,1.25,0.25,0.25,0.25,0.75,3.25,0.75,0,240,-0.18,0.02,0.99,-1.96,-4.2,2.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3.067888736724854,-0.19,0.02,0.99,-1.82,4.06,-0.49,-0.034804,0.0008899999999999999,5.5,5,2.75,2,1,0.75,1,0.5,1.5,0,0,0.25,0.75,3.5,0.75,0,242,-0.19,0.02,0.98,-1.96,-4.06,2.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3.045888900756836,-0.18,0.02,0.98,-2.1,4.41,-0.5600000000000001,-0.032318,0.0008899999999999999,6,5,2.5,1.75,1,0.5,1,0.5,1.5,0.25,0,0.25,0.75,3.5,0.75,0,241,-0.18,0.02,0.99,-1.89,-4.13,2.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3.024888753890991,-0.18,0.02,0.99,-2.66,4.34,-0.5600000000000001,-0.034804,0,6,5,2.25,1.75,1,0.5,1,0.5,1.25,0.25,0.25,0.25,1,3.25,0.75,0,238,-0.19,0.02,0.99,-2.17,-3.92,2.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-2.999888896942139,-0.19,0.02,0.99,-2.24,4.2,-0.42,-0.034804,0.00178,5.5,5,2.5,1.5,1,0.5,1,0.5,1.5,0.25,0,0,0.75,3.25,0.75,0,230,-0.19,0.02,0.99,-2.52,-3.99,2.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-2.972888708114624,-0.19,0.02,0.98,-1.68,4.06,-0.49,-0.034804,0.00178,5.5,4.75,2.25,1.75,1,0.5,0.75,0.5,1.5,0.25,0,0,0.25,3,1,0,220,-0.18,0.02,0.99,-2.59,-3.64,2.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-2.941888809204102,-0.18,0.02,0.98,-1.96,4.13,-0.49,-0.029832,0.0008899999999999999,5.25,4.5,2.5,1.75,1,0.75,0.75,0.5,1.25,0.25,0,0.25,0.5,4.25,0.75,0,230,-0.18,0.02,0.99,-2.45,-3.71,2.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
