DataType=double
version=3
OpenSimVersion=4.2
endheader
time,thorax_q1,thorax_q2,thorax_q3,thorax_q4,thorax_ax,thorax_ay,thorax_az,thorax_gx,thorax_gy,thorax_gz,thorax_mx,thorax_my,thorax_mz,thorax_barometer,thorax_linAcc_x,thorax_linAcc_y,thorax_linAcc_z,thorax_altitude,humerus_q1,humerus_q2,humerus_q3,humerus_q4,humerus_ax,humerus_ay,humerus_az,humerus_gx,humerus_gy,humerus_gz,humerus_mx,humerus_my,humerus_mz,humerus_barometer,humerus_linAcc_x,humerus_linAcc_y,humerus_linAcc_z,humerus_altitude,radius_q1,radius_q2,radius_q3,radius_q4,radius_ax,radius_ay,radius_az,radius_gx,radius_gy,radius_gz,radius_mx,radius_my,radius_mz,radius_barometer,radius_linAcc_x,radius_linAcc_y,radius_linAcc_z,radius_altitude
-0.254422664642334,-0.5473597251610771,0.4737037673764506,0.4592039521655363,-0.514911450989876,-1.023213148117065,0.04733320698142052,0.1364026665687561,-0.193326935172081,-0.3544589281082153,-0.2550094127655029,32.05787658691406,13.7873477935791,-0.1845035552978516,1006.487182617188,-0.03602302074432373,0.00181322917342186,0.01073861122131348,58.37752532958984,-0.3763001212030256,0.5463904312055629,0.2935709985657233,-0.6882381740870753,-1.00035285949707,0.001576132606714964,0.2337494939565659,0.3848593235015869,-0.350525438785553,-0.4390590190887451,27.82641983032227,11.00056838989258,-15.65044689178467,1006.433898925781,-0.03059923648834229,-0.005519889760762453,0.00735221803188324,58.8393440246582,-0.2207520570502352,0.6278224552628855,0.004473934546986642,-0.7463829297923696,-0.9385017156600952,0.2800997197628021,0.2031402438879013,0.9414423108100891,-0.5908252596855164,-0.161386251449585,27.20622634887695,-7.286441326141357,-19.06184387207031,1006.461486816406,-0.002501547336578369,0.01050427556037903,-0.004411771893501282,58.59886932373047
-0.2037863731384277,-0.5473923703204887,0.473611839059689,0.4591304433277457,-0.515026848646829,-1.020220756530762,0.04299451783299446,0.1334784179925919,0.240513950586319,-0.1153581067919731,-0.1939418911933899,32.42839050292969,14.53166389465332,0.7698802947998047,1006.485473632812,-0.03306639194488525,-0.002425830811262131,0.007506206631660461,58.39118957519531,-0.3760568987439817,0.5463477997321633,0.2934850792937801,-0.6884415725875409,-0.998671293258667,0.02020153217017651,0.2392057776451111,0.200286015868187,-0.5292160511016846,-0.1938625276088715,27.81919860839844,11.3700008392334,-16.08729362487793,1006.433898925781,-0.02896112203598022,0.01340347342193127,0.01261484622955322,58.8393440246582,-0.2208908444231691,0.627795636428495,0.004455250366973608,-0.7463645385972781,-0.9482675194740295,0.2639594972133636,0.2033856511116028,-0.5397258996963501,0.006587900221347809,-0.4061173796653748,27.20622634887695,-7.286441326141357,-19.06184387207031,1006.461486816406,-0.01233744621276855,-0.005825728178024292,-0.004233658313751221,58.59886932373047
-0.1860637664794922,-0.5473876284334253,0.4735941743452024,0.4591083312267241,-0.51506784258244,-1.020374298095703,0.05275453627109528,0.1407709568738937,0.1165594086050987,-0.1153581067919731,-0.2550094127655029,32.42839050292969,14.53166389465332,0.7698802947998047,1006.485473632812,-0.03322768211364746,0.00737278163433075,0.01472483575344086,58.39118957519531,-0.3760623820309866,0.546351471171015,0.293391984518223,-0.6884753431974936,-1.005953192710876,0.01725390180945396,0.2287497818470001,0.6924814581871033,-0.4696525037288666,0.1126330718398094,27.81919860839844,11.3700008392334,-16.08729362487793,1006.433898925781,-0.03626787662506104,0.01033913716673851,0.002058118581771851,58.8393440246582,-0.2207701788273348,0.6277596910049064,0.004557742602510869,-0.7464298530152318,-0.939394474029541,0.2649755775928497,0.1986589729785919,0.6328656077384949,-0.8297905325889587,-0.8955795764923096,27.20622634887695,-7.286441326141357,-19.06184387207031,1006.461486816406,-0.00339210033416748,-0.004489779472351074,-0.009048432111740112,58.59886932373047
-0.1708722114562988,-0.5473756845959368,0.4736043218767257,0.459115254739746,-0.515065033833665,-1.024750471115112,0.05218406766653061,0.1345444917678833,-0.06937238574028015,0.2432931661605835,-0.07180682569742203,32.42839050292969,14.53166389465332,0.7698802947998047,1006.485473632812,-0.03759944438934326,0.006807021796703339,0.008530199527740479,58.39118957519531,-0.3760768095288243,0.5463621276251109,0.2933625630634636,-0.688471542930002,-1.000017523765564,0.01237765047699213,0.2329455018043518,-0.230385035276413,0.006855770945549011,-0.1325634121894836,27.81919860839844,11.3700008392334,-16.08729362487793,1006.433898925781,-0.0303351879119873,0.005396575666964054,0.006242513656616211,58.8393440246582,-0.220565581772128,0.6277028642397098,0.004441810702018169,-0.7465388192722965,-0.9409736394882202,0.2751992642879486,0.2073967158794403,1.682026386260986,-1.068755865097046,-0.5284829139709473,26.84449005126953,-6.922153472900391,-19.50003242492676,1006.461486816406,-0.004972159862518311,0.005843311548233032,-0.0004551112651824951,58.59886932373047
-0.1531538963317871,-0.5473661456746621,0.4736210215994022,0.4591253267940262,-0.5150508370682272,-1.022757649421692,0.0492960698902607,0.1421693563461304,0.1165594086050987,0.3628436028957367,-0.1328743696212769,31.69440078735352,14.16176509857178,0.3248500823974609,1006.483703613281,-0.03560066223144531,0.003907192498445511,0.0162050724029541,58.40758514404297,-0.3760442249131598,0.5463737912915722,0.2934213543667299,-0.6884550311390921,-0.9998175501823425,-0.001867403276264668,0.2360716611146927,0.01571270078420639,0.364236980676651,-0.1938625276088715,27.84617233276367,11.35447883605957,-14.78974914550781,1006.432189941406,-0.03011232614517212,-0.008750696666538715,0.009462907910346985,58.85300445556641,-0.2204783205495928,0.6276725713186617,0.004273518694746239,-0.7465910463030052,-0.9380614757537842,0.2835054993629456,0.2079820036888123,0.2008582502603531,-0.05315341427922249,0.2057104110717773,26.84449005126953,-6.922153472900391,-19.50003242492676,1006.461486816406,-0.002114593982696533,0.01402214169502258,5.155801773071289e-05,58.59886932373047
-0.1354312896728516,-0.5473579162807255,0.4736123132215463,0.4591510084633156,-0.5150446967758028,-1.022710800170898,0.0463666208088398,0.1368699073791504,-0.06937238574028015,0.2432931661605835,-0.0107392892241478,31.69440078735352,14.16176509857178,0.3248500823974609,1006.483703613281,-0.03554809093475342,0.001015741378068924,0.0109362006187439,58.40758514404297,-0.3759701381492065,0.5463665020093856,0.2934942540742969,-0.6884702052576179,-1.00877583026886,0.00781338382512331,0.2437810301780701,-0.1073361709713936,0.1259828507900238,-0.6229563355445862,27.84617233276367,11.35447883605957,-14.78974914550781,1006.432189941406,-0.03905296325683594,0.001125146634876728,0.0172419548034668,58.85300445556641,-0.2205904089191508,0.6276964292235883,0.00433513030494662,-0.7465375214134101,-0.9424518346786499,0.2830128073692322,0.2045804262161255,-1.218594670295715,0.3650357723236084,-0.161386251449585,26.84449005126953,-6.922153472900391,-19.50003242492676,1006.461486816406,-0.006965816020965576,0.01054713129997253,-0.006204679608345032,58.59886932373047
-0.1025176048278809,-0.5473715421927466,0.4735761729187475,0.4591487207778175,-0.5150654865638549,-1.022209048271179,0.04540092125535011,0.1392520666122437,-0.255304217338562,-0.2946837246417999,-0.0107392892241478,31.69440078735352,14.16176509857178,0.3248500823974609,1006.483703613281,-0.03505390882492065,9.328499436378479e-05,0.01324605941772461,58.40758514404297,-0.3759383997311216,0.5463564805624421,0.2934972718445225,-0.6884942027169492,-1.007423639297485,0.01722846180200577,0.2306444048881531,0.2618104517459869,-0.05270776152610779,0.2965304255485535,27.83718109130859,11.35965347290039,-15.22226333618164,1006.430358886719,-0.03770452737808228,0.01060045510530472,0.004086792469024658,58.86940002441406,-0.2206126193086863,0.6276924289063449,0.004769932551868764,-0.7465316702182596,-0.9471352100372314,0.2532602548599243,0.1893547773361206,1.003157615661621,-0.351859986782074,-0.8343967795372009,27.20622634887695,-7.286441326141357,-19.06184387207031,1006.463256835938,-0.01101350784301758,-0.01566174626350403,-0.01851719617843628,58.585205078125
-0.06960391998291016,-0.5474414070252227,0.4734453367569373,0.4590074657725031,-0.5152373873686371,-1.023175358772278,0.04489447921514511,0.1373321413993835,0.0545821413397789,-0.3544589281082153,-0.1328743696212769,31.32731819152832,14.53197860717773,0.3223495483398438,1006.483703613281,-0.03608262538909912,-0.0003240779042243958,0.01082062721252441,58.40758514404297,-0.37601626071544,0.5464199385512648,0.2934501020354271,-0.6884214261966339,-1.002240061759949,-0.00335018103942275,0.2341584116220474,0.4463837742805481,-0.05270776152610779,0.3578295409679413,27.82641983032227,11.00056838989258,-15.65044689178467,1006.430358886719,-0.03250312805175781,-0.01021782867610455,0.007684066891670227,58.86940002441406,-0.2201355227066987,0.627664828837493,0.004334823736237051,-0.7466983484555361,-0.9362228512763977,0.2937332987785339,0.2191481292247772,0.7562963366508484,-0.351859986782074,-0.467300146818161,27.20622634887695,-7.286441326141357,-19.06184387207031,1006.461486816406,-0.0001291632652282715,0.02477431297302246,0.01119914650917053,58.59886932373047
-0.01896762847900391,-0.5473947862498371,0.4734358813593951,0.4589873527191684,-0.5153135203658037,-1.022725701332092,0.04734139889478683,0.1349662393331528,0.4264457225799561,0.7812700867652893,-0.1328743696212769,32.05926513671875,14.52931594848633,0.3221225738525391,1006.483703613281,-0.03563541173934937,0.002226166427135468,0.008400127291679382,58.40758514404297,-0.3759723830125519,0.5464770416220321,0.2933600176395226,-0.6884384578467663,-1.004812479019165,0.005981483962386847,0.228599801659584,0.3233349025249481,0.06641931086778641,0.2352313101291656,27.82995986938477,11.72908782958984,-15.6591100692749,1006.4287109375,-0.03507161140441895,-0.0009948522783815861,0.002144291996955872,58.88306427001953,-0.2203713754228931,0.6277365220040905,0.004596830026950093,-0.7465669326926647,-0.9463904500007629,0.274200052022934,0.2097476720809937,-0.7865872383117676,0.3650357723236084,-0.2225690335035324,26.48576354980469,-7.280181884765625,-19.50794219970703,1006.461486816406,-0.01023751497268677,0.005303293466567993,0.001982986927032471,58.59886932373047
0.01394557952880859,-0.5471265181869945,0.4737487574127693,0.4590269574530104,-0.515275596431527,-1.02702784538269,0.04189680889248848,0.137779489159584,-0.06937238574028015,1.916998982429504,-0.1939418911933899,31.69218063354492,14.89952850341797,0.3196220397949219,1006.483703613281,-0.03985416889190674,-0.0033004991710186,0.01187647879123688,58.40758514404297,-0.375982776110621,0.5464997360094923,0.2933024351784422,-0.6884393017021193,-1.008833408355713,0.01068927068263292,0.2547122240066528,-0.168860599398613,0.06641931086778641,0.2352313101291656,27.82995986938477,11.72908782958984,-15.6591100692749,1006.431518554688,-0.03323507308959961,0.005188128910958767,0.01925928890705109,58.85847091674805,-0.2202571547604291,0.627790261984417,0.004585050871640677,-0.7465555237508339,-0.9405231475830078,0.2746985852718353,0.2126801460981369,0.8797270059585571,-0.351859986782074,-0.161386251449585,26.48576354980469,-7.280181884765625,-19.50794219970703,1006.461486816406,-0.004310548305511475,0.005903482437133789,0.005049511790275574,58.59886932373047
