DataType=double
version=3
OpenSimVersion=4.2
endheader
time,thorax_q1,thorax_q2,thorax_q3,thorax_q4,thorax_ax,thorax_ay,thorax_az,thorax_gx,thorax_gy,thorax_gz,thorax_mx,thorax_my,thorax_mz,thorax_barometer,thorax_linAcc_x,thorax_linAcc_y,thorax_linAcc_z,thorax_altitude,humerus_q1,humerus_q2,humerus_q3,humerus_q4,humerus_ax,humerus_ay,humerus_az,humerus_gx,humerus_gy,humerus_gz,humerus_mx,humerus_my,humerus_mz,humerus_barometer,humerus_linAcc_x,humerus_linAcc_y,humerus_linAcc_z,humerus_altitude,radius_q1,radius_q2,radius_q3,radius_q4,radius_ax,radius_ay,radius_az,radius_gx,radius_gy,radius_gz,radius_mx,radius_my,radius_mz,radius_barometer,radius_linAcc_x,radius_linAcc_y,radius_linAcc_z,radius_altitude
1603806799.86465,0.7044967507027199,0.107979047066791,-0.6991697750766664,-0.05644890843143958,-1.01022207736969,-0.0652158185839653,-0.000850224809255451,-0.9045730829238892,0.1617724597454071,-0.2663869559764862,33.66588592529297,-2.821574449539185,21.87978172302246,1006.398620605469,-0.0162690281867981,0.007744349539279938,0.00351438857614994,59.1453971862793,0.8647892150399397,-0.1775127385478245,0.08484079921714437,0.4619858006389944,-0.009137998335063457,0.3839086890220642,0.9233180284500122,2.801122665405273,-1.030960559844971,0.461760401725769,13.06449604034424,4.51298999786377,-37.08419036865234,1006.429992675781,0.008081649430096149,-0.000204235315322876,0.007219314575195312,58.87213516235352,0.9876516612824605,0.02489008923977258,-0.03341890282920425,-0.1510227014634689,-0.07067452371120453,-0.02880817651748657,0.9946354627609253,0.6625143885612488,-1.194749712944031,-0.117999330163002,25.16603469848633,-5.877787113189697,-30.06460952758789,1006.41796875,0.002607926726341248,0.01013151928782463,0.004840850830078125,58.97597503662109
1603806799.998825,0.7045701698724086,0.1088545286652807,-0.6989061569235057,-0.0571117424829722,-1.014469027519226,-0.07407967746257782,-0.007650431245565414,-1.152482151985168,-0.3164291977882385,-0.2053194344043732,33.66793441772461,-2.449013710021973,22.32504463195801,1006.402893066406,-0.02054166793823242,-0.0007679462432861328,-0.003641965799033642,59.10714340209961,0.8648612291824385,-0.1777659089851253,0.08541254814164689,0.4616481695833797,-0.01117705926299095,0.3897880911827087,0.9215023517608643,-0.2135749459266663,0.2198737412691116,0.09396568685770035,12.69997406005859,4.518980026245117,-37.07983016967773,1006.434692382812,0.005158264189958572,0.004744172096252441,0.005776643753051758,58.83114624023438,0.9875533139760619,0.02517453781325123,-0.03245149976629797,-0.1518275168199257,-0.07102550566196442,-0.04733508825302124,0.9853200912475586,-0.01635435968637466,-0.5375952124595642,0.1267317831516266,24.81277465820312,-6.17537784576416,-30.50619125366211,1006.41796875,0.0004721134901046753,-0.007601205259561539,-0.004572808742523193,58.97597503662109
1603806800.133,0.7045281157122869,0.1088828911004223,-0.6989333616784618,-0.05724339376166535,-1.014478325843811,-0.0735882893204689,1.463185617467389e-05,0.1490404456853867,0.2215476781129837,0.4053559303283691,34.39783477783203,-2.824236869812012,21.87955665588379,1006.3994140625,-0.02053934335708618,-0.0004323422908782959,0.004110985435545444,59.13719940185547,0.8646834004120645,-0.1780912954252692,0.08550087068236745,0.4618394836500405,-0.01066683325916529,0.387798547744751,0.9266854524612427,-0.398148238658905,0.1007466614246368,-0.7029228806495667,13.07525825500488,4.872075080871582,-36.656005859375,1006.436401367188,0.005913867615163326,0.002143025398254395,0.01122081279754639,58.81748199462891,0.9875686576162122,0.02488775034624526,-0.03231462883525379,-0.1518041868330895,-0.06724624335765839,-0.03808652982115746,0.9998543858528137,0.2922223508358002,0.5974897742271423,-0.2403648793697357,24.07599258422852,-5.86879825592041,-30.08278274536133,1006.420104980469,0.003894984722137451,0.001126509159803391,0.009915173053741455,58.95684814453125
1603806800.198822,0.7044854833991351,0.1086493547706025,-0.6990117517640057,-0.05725462674435073,-1.015490293502808,-0.07116750627756119,-0.001393035519868135,-0.09886862337589264,0.6997493505477905,0.2832208573818207,33.30241394042969,-2.447156667709351,22.38913917541504,1006.3994140625,-0.02152502536773682,0.001626648008823395,0.002820679917931557,59.13719940185547,0.8646247741693346,-0.1781729461087046,0.08505138057426362,0.4620007184301596,-0.01746835559606552,0.3842949569225311,0.9275885224342346,-0.3366238176822662,0.5772549510002136,-0.7029228806495667,13.07348823547363,4.507816314697266,-36.65167236328125,1006.431213378906,2.943724393844604e-05,-0.00109410285949707,0.01202887296676636,58.86120223999023,0.9875830269579142,0.02476485747148522,-0.03254649039662603,-0.1516812205314924,-0.07160717993974686,-0.04247935116291046,0.9944924116134644,0.971091091632843,-0.05966469645500183,-0.1791821122169495,24.43933868408203,-5.871794700622559,-30.07672500610352,1006.420104980469,-5.185604095458984e-05,-0.003569688647985458,0.004570960998535156,58.95684814453125
1603806800.282364,0.7043731326862237,0.1081096931393154,-0.6992347069211259,-0.0569351283132476,-1.010086178779602,-0.07399527728557587,0.002400197554379702,0.2729949653148651,0.1019972562789917,0.4664234817028046,33.30241394042969,-2.447156667709351,22.38913917541504,1006.3994140625,-0.01609468460083008,-0.001563273370265961,0.007002001162618399,59.13719940185547,0.8645243313646889,-0.1782674682915254,0.08499547053529299,0.4621624824840845,-0.01660121977329254,0.3926806449890137,0.9215426445007324,-0.3366238176822662,0.2198737412691116,-0.457726389169693,13.05373382568359,4.153904914855957,-37.51237487792969,1006.433715820312,0.001154467463493347,0.007188498973846436,0.006031334400177002,58.8393440246582,0.9876148902115495,0.02453488296744655,-0.03271706809201033,-0.1514742935473403,-0.07358305156230927,-0.04346676543354988,0.9963893890380859,-0.1397850513458252,0.7169724106788635,-0.7910099029541016,24.08607864379883,-6.169385433197021,-30.51830673217773,1006.418334960938,-0.001769520342350006,-0.005046326667070389,0.006467461585998535,58.97324371337891
1603806800.365908,0.7039361219654413,0.1075479599029644,-0.6998014631778128,-0.05643832604851436,-1.022661566734314,-0.07961093634366989,-0.0388239286839962,-0.2228231579065323,0.1019972562789917,0.588558554649353,33.6701545715332,-3.186776638031006,22.33027076721191,1006.3994140625,-0.02865427732467651,-0.007432617247104645,-0.03288301452994347,59.13719940185547,0.8642374097413145,-0.1780561781390589,0.08486715251099419,0.4628036986183348,-0.01557575445622206,0.3897672295570374,0.9181882739067078,0.03252279758453369,-0.4948886632919312,-0.0899316668510437,12.70896625518799,4.513806343078613,-36.64731597900391,1006.430297851562,0.002482530660927296,0.004750698804855347,0.0024833083152771,58.86940002441406,0.9876730502739332,0.0243236864722444,-0.03308758512985968,-0.1510480577473899,-0.0672212690114975,-0.03221342712640762,0.9941475391387939,0.7859450578689575,0.4780071377754211,-0.5462787747383118,25.17612075805664,-6.178374290466309,-30.5001335144043,1006.414794921875,0.005241058766841888,0.005710318684577942,0.004253745079040527,59.00329971313477
1603806800.431729,0.7039027301633987,0.1075296220210658,-0.6998348217653156,-0.0564760931831269,-1.011521577835083,-0.07596474140882492,0.02056990563869476,1.016722202301025,1.536602377891541,0.03895069286227226,33.30084991455078,-2.078800916671753,22.32254219055176,1006.3994140625,-0.01750814914703369,-0.003875769674777985,0.02659614011645317,59.13719940185547,0.8641993595193251,-0.1779014751286514,0.08472644590780271,0.4629599999106513,-0.01945782639086246,0.3872633874416351,0.9205244779586792,-0.3366238176822662,-0.01838040724396706,-0.02863255143165588,12.34267425537109,4.155538558959961,-36.63862609863281,1006.430297851562,-0.001238027587532997,0.002630293369293213,0.004662275314331055,58.86940002441406,0.987685653601677,0.02408515273532844,-0.03303350141598303,-0.1510157040553877,-0.06821098178625107,-0.03221898525953293,0.9951009154319763,0.53908371925354,-0.2388886511325836,0.06554900109767914,24.80892181396484,-5.874523639678955,-30.50464820861816,1006.414794921875,0.004072345793247223,0.005254186689853668,0.005176782608032227,59.00329971313477
1603806800.500082,0.7037671046515004,0.1074717265476342,-0.6999896032110383,-0.05635819194906427,-1.01788866519928,-0.07365120202302933,-0.001898345770314336,0.4589267671108246,0.7595245838165283,-0.3274545073509216,33.67219924926758,-2.814215660095215,22.7755298614502,1006.395935058594,-0.02387917041778564,-0.001525431871414185,0.004535039886832237,59.16725921630859,0.8641375237823379,-0.1777213654190784,0.08443712447586814,0.4631973966627561,-0.01990540698170662,0.3843128681182861,0.9209590554237366,-0.2750993669033051,0.2198737412691116,-0.457726389169693,12.69820404052734,4.154721260070801,-37.07550048828125,1006.434692382812,-0.001258928328752518,0.000238955020904541,0.004871487617492676,58.83114624023438,0.9876766941291196,0.02430458491630195,-0.03324472780290091,-0.1509927915482423,-0.06864719092845917,-0.04099950939416885,0.9921274781227112,0.600799024105072,0.7169724106788635,-0.4850960075855255,24.80892181396484,-5.874523639678955,-30.50464820861816,1006.413024902344,0.003700427711009979,-0.002644665539264679,-0.007354855537414551,59.01969909667969
1603806800.565904,0.7036212780329607,0.1072700584649682,-0.7001588424507987,-0.05646084478772046,-1.024258136749268,-0.07133210450410843,-0.01239866763353348,0.02508591115474701,0.4008733034133911,0.3442884087562561,33.66904449462891,-2.81789493560791,22.32765769958496,1006.395935058594,-0.03021520376205444,0.0003173351287841797,-0.005579539109021425,59.16725921630859,0.8640693512710468,-0.1776937715193188,0.08436976457018752,0.4633474102481245,-0.0101299649104476,0.3848834335803986,0.9228577017784119,-1.136441469192505,0.1603102087974548,-0.3351281583309174,13.07348823547363,4.507816314697266,-36.65167236328125,1006.432922363281,0.008671664632856846,0.0009181201457977295,0.006727755069732666,58.84754180908203,0.9876790249170371,0.02423716784629217,-0.03370500630763701,-0.15088630151052,-0.07019807398319244,-0.03223264962434769,0.997968316078186,0.4773683845996857,1.075420260429382,-0.117999330163002,24.44319152832031,-6.172648429870605,-30.07826805114746,1006.411254882812,0.003446295857429504,0.005346029996871948,0.008148252964019775,59.03609466552734
1603806800.664637,0.7034657157969716,0.1067551039445731,-0.7004162026340219,-0.05618253792571647,-1.029077649116516,-0.07483487576246262,-0.01099893637001514,0.2110177129507065,0.6399741768836975,0.3442884087562561,34.03612518310547,-3.188107967376709,22.33016014099121,1006.3984375,-0.03545480966567993,-0.006048522889614105,-0.01086057536303997,59.1453971862793,0.8643681385549543,-0.1774046200136569,0.08397637359202736,0.4629722351579907,-0.01562514714896679,0.3932007551193237,0.9182338714599609,0.4631938636302948,0.2794372737407684,0.6456577777862549,13.06272506713867,4.148731231689453,-37.07985687255859,1006.429504394531,0.003404276445508003,0.01005399227142334,0.001767575740814209,58.87760162353516,0.9876090762655605,0.0240068194363569,-0.03392122659048397,-0.1513318720066381,-0.07110350579023361,-0.04491731524467468,0.9939915537834167,0.0453609824180603,-0.1791473180055618,0.6161940097808838,24.44718170166016,-5.510235786437988,-30.94283294677734,1006.415161132812,0.00291384756565094,-0.007890626788139343,0.004178702831268311,59.00056838989258
